income,expenses,savings,loans,financial_personality,next_month_savings
1677008,816016.0,781796.0,79196.0,Saver,896345.0
194454,87962.0,99777.0,6715.0,Balanced,106867.0
486442,402743.0,20775.0,62924.0,Spender,19162.0
304043,271655.0,13039.0,19349.0,Spender,11714.0
693198,371712.0,260440.0,61046.0,Saver,306036.0
2610079,2048231.0,192600.0,369248.0,Spender,183978.0
670343,358274.0,264697.0,47372.0,Balanced,280577.0
1486909,600073.0,777134.0,109702.0,Saver,920194.0
780070,566100.0,18997.0,194973.0,Spender,18726.0
2954979,1177519.0,1291584.0,485876.0,Saver,1442432.0
1895733,1231872.0,176605.0,487256.0,Balanced,175267.0
1656325,940682.0,459976.0,255667.0,Saver,518286.0
160084,109641.0,6775.0,43668.0,Balanced,6531.0
1064391,772225.0,210822.0,81344.0,Spender,208215.0
2493028,1904339.0,127476.0,461213.0,Spender,127064.0
523006,299718.0,144330.0,78958.0,Balanced,151244.0
1440277,713407.0,329919.0,396951.0,Saver,383341.0
1782626,1070889.0,487939.0,223798.0,Spender,421938.0
2934991,2502981.0,0.0,752670.0,Spender,0.0
123568,47010.0,55654.0,20904.0,Saver,65953.0
1247442,675676.0,306606.0,265160.0,Balanced,294813.0
1249529,690328.0,226741.0,332460.0,Saver,242549.0
1840228,1286424.0,3443.0,550361.0,Balanced,3406.0
2908210,2438432.0,0.0,637892.0,Spender,0.0
2373176,729633.0,1419618.0,223925.0,Saver,1529645.0
1279351,653270.0,511319.0,114762.0,Balanced,502633.0
1011858,682157.0,235870.0,93831.0,Spender,206710.0
2238440,1990509.0,182182.0,65749.0,Spender,168031.0
521678,354360.0,158930.0,8388.0,Spender,158177.0
1479740,862696.0,359195.0,257849.0,Saver,419390.0
1872700,1275787.0,141516.0,455397.0,Balanced,146292.0
64390,54849.0,8843.0,698.0,Spender,7162.0
547619,180397.0,274132.0,93090.0,Saver,309091.0
268547,107580.0,131016.0,29951.0,Balanced,128476.0
601595,323757.0,116764.0,161074.0,Saver,127858.0
277436,153419.0,111916.0,12101.0,Saver,121723.0
2372273,2108131.0,0.0,400984.0,Spender,0.0
2134820,993790.0,519208.0,621822.0,Balanced,498096.0
2398215,1486759.0,663217.0,248239.0,Balanced,687441.0
1645350,914353.0,364852.0,366145.0,Balanced,349113.0
1472533,1028630.0,54071.0,389832.0,Spender,50400.0
2375452,1382245.0,860507.0,132700.0,Balanced,911811.0
2251072,1720854.0,0.0,670275.0,Spender,0.0
1835430,711575.0,678183.0,445672.0,Saver,791567.0
1068056,513242.0,510736.0,44078.0,Balanced,559311.0
1443488,643758.0,665102.0,134628.0,Saver,732283.0
978252,726069.0,68770.0,183413.0,Spender,63528.0
637073,312558.0,155388.0,169127.0,Balanced,155164.0
650338,311590.0,300735.0,38013.0,Balanced,305699.0
597026,350032.0,116029.0,130965.0,Saver,122193.0
124231,69409.0,44735.0,10087.0,Saver,47471.0
2220758,1876615.0,0.0,536591.0,Spender,0.0
1402382,931582.0,183266.0,287534.0,Spender,151741.0
1900131,1247982.0,354070.0,298079.0,Spender,332766.0
543896,458395.0,0.0,106038.0,Spender,0.0
2303840,1049174.0,648909.0,605757.0,Balanced,713433.0
2643050,1192176.0,1144471.0,306403.0,Saver,1321108.0
2309555,1539149.0,237418.0,532988.0,Spender,196048.0
2848610,2032258.0,680554.0,135798.0,Spender,629722.0
1130132,628394.0,264008.0,237730.0,Saver,297965.0
1357046,770023.0,281420.0,305603.0,Saver,334217.0
1775812,1241299.0,298509.0,236004.0,Balanced,314486.0
626250,427836.0,49312.0,149102.0,Balanced,50681.0
1712918,858815.0,567821.0,286282.0,Saver,649378.0
567200,300342.0,107542.0,159316.0,Balanced,109318.0
1646963,522594.0,1068801.0,55568.0,Saver,1203749.0
1334519,777290.0,504854.0,52375.0,Balanced,534313.0
980220,356020.0,376471.0,247729.0,Saver,399719.0
233683,153072.0,21557.0,59054.0,Balanced,22469.0
1413864,656980.0,557010.0,199874.0,Saver,592231.0
582125,477372.0,0.0,168344.0,Spender,0.0
1279003,770022.0,248299.0,260682.0,Balanced,270986.0
1276947,516141.0,384291.0,376515.0,Saver,448479.0
2010220,1663911.0,25239.0,321070.0,Spender,23816.0
822291,454737.0,317819.0,49735.0,Saver,378701.0
1083879,675516.0,263862.0,144501.0,Balanced,259318.0
2773853,2310736.0,0.0,815918.0,Spender,0.0
2198164,1556310.0,397585.0,244269.0,Spender,356317.0
2277345,1555669.0,67839.0,653837.0,Balanced,64523.0
268168,195058.0,8989.0,64121.0,Spender,8926.0
198178,112786.0,59107.0,26285.0,Saver,62348.0
108123,71074.0,19472.0,17577.0,Balanced,20240.0
2258977,987849.0,859471.0,411657.0,Balanced,862132.0
1267309,874293.0,139897.0,253119.0,Balanced,135063.0
2917543,1747324.0,1103087.0,67132.0,Saver,1162314.0
2372018,1854548.0,0.0,664346.0,Spender,0.0
988624,627710.0,183852.0,177062.0,Balanced,177602.0
1249438,849750.0,50664.0,349024.0,Balanced,55277.0
2730095,1108439.0,1104113.0,517543.0,Balanced,1089444.0
765003,442934.0,223151.0,98918.0,Saver,237459.0
1716312,837920.0,586484.0,291908.0,Saver,683519.0
2325598,1275676.0,471195.0,578727.0,Saver,524034.0
748267,420688.0,254370.0,73209.0,Balanced,273842.0
346956,159310.0,88091.0,99555.0,Saver,103574.0
886002,770162.0,0.0,123851.0,Spender,0.0
1411621,1061880.0,0.0,404953.0,Spender,0.0
1220642,905151.0,0.0,322527.0,Spender,0.0
440508,344678.0,0.0,101448.0,Spender,0.0
1804187,1002354.0,548829.0,253004.0,Balanced,564711.0
1819107,1335017.0,163775.0,320315.0,Spender,147666.0
86160,30514.0,33985.0,21661.0,Saver,37197.0
69156,49738.0,8131.0,11287.0,Spender,6847.0
2620348,1269857.0,770197.0,580294.0,Balanced,814510.0
2612688,1358962.0,634002.0,619724.0,Balanced,611979.0
2820441,1630067.0,756228.0,434146.0,Balanced,724045.0
509822,297051.0,130754.0,82017.0,Balanced,131694.0
1329802,893093.0,357785.0,78924.0,Spender,339461.0
1864630,793108.0,934618.0,136904.0,Balanced,1009649.0
1560267,972563.0,164118.0,423586.0,Balanced,169209.0
769701,583873.0,0.0,194041.0,Spender,0.0
931809,403129.0,525850.0,2830.0,Saver,554137.0
355007,155805.0,106610.0,92592.0,Balanced,108562.0
787197,412805.0,368433.0,5959.0,Balanced,357383.0
2212591,1870641.0,37754.0,304196.0,Spender,34603.0
695649,399602.0,281974.0,14073.0,Balanced,306830.0
262986,164969.0,21581.0,76436.0,Spender,17296.0
1981184,1386200.0,17081.0,577903.0,Spender,15948.0
79777,55360.0,9797.0,14620.0,Balanced,10472.0
470661,218082.0,197200.0,55379.0,Saver,229082.0
248110,120561.0,89440.0,38109.0,Balanced,85233.0
1083981,622241.0,213845.0,247895.0,Saver,230115.0
464627,186223.0,247294.0,31110.0,Saver,263160.0
2853089,2336601.0,138406.0,378082.0,Spender,113090.0
2425163,1562208.0,326556.0,536399.0,Spender,308934.0
740568,256939.0,395784.0,87845.0,Saver,440792.0
1744408,991511.0,736153.0,16744.0,Balanced,779382.0
1761303,1183502.0,309698.0,268103.0,Spender,270103.0
609650,191918.0,282863.0,134869.0,Saver,301972.0
2397601,2104949.0,0.0,702605.0,Spender,0.0
2460884,1025689.0,1407845.0,27350.0,Balanced,1469661.0
1267933,1033659.0,28899.0,205375.0,Spender,23772.0
1749547,699636.0,813754.0,236157.0,Saver,967272.0
2927597,1698157.0,1016502.0,212938.0,Saver,1114430.0
255827,229174.0,0.0,48947.0,Spender,0.0
2350070,1646528.0,588185.0,115357.0,Spender,474310.0
392424,226559.0,132446.0,33419.0,Balanced,134626.0
1511659,955210.0,201924.0,354525.0,Balanced,221037.0
2990107,1007734.0,1569369.0,413004.0,Saver,1856526.0
2100241,1287109.0,187048.0,626084.0,Balanced,183906.0
790045,530799.0,167650.0,91596.0,Balanced,181375.0
1206245,547093.0,491510.0,167642.0,Balanced,488542.0
782318,509769.0,202080.0,70469.0,Balanced,217809.0
208998,90847.0,103336.0,14815.0,Balanced,109473.0
1726079,1329927.0,0.0,477579.0,Spender,0.0
672995,472314.0,49494.0,151187.0,Spender,48611.0
2053011,1522338.0,325329.0,205344.0,Spender,291838.0
2040094,1000033.0,611546.0,428515.0,Balanced,610111.0
2392999,1622841.0,76822.0,693336.0,Spender,65755.0
1326120,693484.0,603177.0,29459.0,Saver,718299.0
1026006,376476.0,568115.0,81415.0,Saver,661165.0
924168,482900.0,385658.0,55610.0,Balanced,386616.0
317614,153207.0,81530.0,82877.0,Balanced,80562.0
1244601,835862.0,341833.0,66906.0,Spender,287934.0
1858516,907195.0,779552.0,171769.0,Saver,847119.0
1006011,416115.0,425757.0,164139.0,Balanced,411557.0
842955,452388.0,233501.0,157066.0,Saver,262154.0
1316571,1005689.0,0.0,319209.0,Spender,0.0
1811126,1536797.0,53015.0,221314.0,Spender,42534.0
343313,159265.0,129024.0,55024.0,Balanced,134535.0
1668505,1356197.0,0.0,483263.0,Spender,0.0
204062,148185.0,37673.0,18204.0,Spender,36507.0
1652525,699086.0,830444.0,122995.0,Balanced,802217.0
1767355,1459381.0,0.0,376764.0,Spender,0.0
904032,477922.0,216970.0,209140.0,Saver,249803.0
1726483,1176210.0,335440.0,214833.0,Spender,283726.0
2704525,1825051.0,706672.0,172802.0,Balanced,765495.0
756014,626880.0,0.0,176663.0,Spender,0.0
1497922,737018.0,459600.0,301304.0,Balanced,458358.0
183114,86381.0,48598.0,48135.0,Balanced,52737.0
541638,288166.0,116276.0,137196.0,Balanced,125433.0
2704917,1319558.0,1218848.0,166511.0,Balanced,1287645.0
1937717,901246.0,552620.0,483851.0,Balanced,549068.0
734076,381521.0,313978.0,38577.0,Balanced,316657.0
1438857,586638.0,479395.0,372824.0,Balanced,505023.0
189133,98429.0,46996.0,43708.0,Balanced,45952.0
2912862,1358847.0,1056037.0,497978.0,Balanced,1081664.0
395165,268436.0,50594.0,76135.0,Spender,47940.0
1512597,491240.0,974128.0,47229.0,Saver,1118939.0
320001,248538.0,67634.0,3829.0,Spender,63846.0
1765556,956230.0,634193.0,175133.0,Balanced,687331.0
1631041,1019708.0,209409.0,401924.0,Balanced,229354.0
473327,424162.0,0.0,66141.0,Spender,0.0
1449298,921551.0,430618.0,97129.0,Spender,349660.0
1712805,1167666.0,116313.0,428826.0,Spender,112460.0
832409,669870.0,105446.0,57093.0,Spender,86845.0
1767826,832988.0,502343.0,432495.0,Balanced,493761.0
2491724,1517570.0,635544.0,338610.0,Spender,591459.0
700332,233170.0,369782.0,97380.0,Saver,429635.0
763391,557343.0,143590.0,62458.0,Spender,134821.0
1611232,691598.0,484517.0,435117.0,Saver,540611.0
555350,384131.0,156427.0,14792.0,Balanced,170147.0
387164,286418.0,83973.0,16773.0,Spender,81155.0
2813779,1697891.0,579116.0,536772.0,Balanced,607813.0
2908214,1301892.0,864627.0,741695.0,Saver,965063.0
2284967,870517.0,1349019.0,65431.0,Saver,1510326.0
2070880,893865.0,721161.0,455854.0,Balanced,704138.0
2774915,1825123.0,331670.0,618122.0,Balanced,353877.0
2851285,1841356.0,512503.0,497426.0,Spender,498764.0
2466338,811593.0,1294614.0,360131.0,Saver,1519996.0
99476,36224.0,53670.0,9582.0,Saver,60758.0
2437848,976959.0,1203846.0,257043.0,Balanced,1294967.0
2867754,922240.0,1365281.0,580233.0,Saver,1595415.0
1537564,1215535.0,291914.0,30115.0,Spender,282127.0
2059810,974423.0,723931.0,361456.0,Balanced,794362.0
2831460,1136983.0,1457711.0,236766.0,Saver,1707708.0
1305959,719048.0,404101.0,182810.0,Saver,440714.0
119093,63342.0,35780.0,19971.0,Saver,41975.0
2163687,1184996.0,403804.0,574887.0,Balanced,406366.0
2475786,1940751.0,104935.0,430100.0,Spender,94781.0
1669426,710747.0,844911.0,113768.0,Balanced,903598.0
1479762,782022.0,662466.0,35274.0,Saver,727062.0
306323,169966.0,78739.0,57618.0,Balanced,75110.0
1974088,930358.0,720938.0,322792.0,Saver,834646.0
2406068,1924032.0,0.0,484917.0,Spender,0.0
2861047,1573726.0,893014.0,394307.0,Balanced,972656.0
2188421,1217873.0,428831.0,541717.0,Balanced,458779.0
1179250,648459.0,205254.0,325537.0,Balanced,223783.0
878894,482553.0,385793.0,10548.0,Balanced,413994.0
970631,509641.0,244320.0,216670.0,Saver,257639.0
335291,244146.0,87608.0,3537.0,Spender,76213.0
2585896,1553782.0,686822.0,345292.0,Spender,595627.0
1699959,992128.0,472419.0,235412.0,Balanced,464329.0
2915612,1707962.0,598679.0,608971.0,Saver,700269.0
2238077,1067760.0,933705.0,236612.0,Balanced,959861.0
640669,541274.0,0.0,157778.0,Spender,0.0
1340906,719593.0,483388.0,137925.0,Balanced,502821.0
1112307,548250.0,449761.0,114296.0,Saver,512094.0
1485367,1288203.0,97900.0,99264.0,Spender,85842.0
1590450,1004058.0,260094.0,326298.0,Balanced,277895.0
1739576,1505380.0,194227.0,39969.0,Spender,181917.0
315976,127293.0,154268.0,34415.0,Balanced,154393.0
1655196,755091.0,767578.0,132527.0,Balanced,843596.0
62467,45417.0,12752.0,4298.0,Spender,11382.0
1139601,745701.0,373051.0,20849.0,Balanced,372114.0
1242755,809677.0,362098.0,70980.0,Balanced,381350.0
1095851,499206.0,449940.0,146705.0,Balanced,442480.0
127994,43860.0,64791.0,19343.0,Saver,76103.0
144202,122631.0,9912.0,11659.0,Spender,9278.0
2714921,1526954.0,658359.0,529608.0,Balanced,711363.0
1697982,998466.0,528465.0,171051.0,Balanced,528126.0
1484730,1251274.0,69878.0,163578.0,Spender,67844.0
494854,179891.0,198778.0,116185.0,Saver,223653.0
2896139,1856267.0,560300.0,479572.0,Spender,454869.0
210185,117223.0,32859.0,60103.0,Saver,35459.0
2231515,967434.0,1023545.0,240536.0,Balanced,1005784.0
2008615,856582.0,653189.0,498844.0,Balanced,695776.0
2472340,1688911.0,235803.0,547626.0,Spender,198222.0
2358179,1167427.0,560985.0,629767.0,Balanced,580220.0
1028534,691525.0,41781.0,295228.0,Spender,38878.0
323958,201660.0,121552.0,746.0,Balanced,129584.0
2419320,1432253.0,922981.0,64086.0,Saver,1077656.0
945668,624025.0,130333.0,191310.0,Spender,122972.0
2729276,1731878.0,677909.0,319489.0,Balanced,665691.0
1368155,428606.0,603342.0,336207.0,Saver,682694.0
1034588,657657.0,373213.0,3718.0,Spender,320229.0
305095,230205.0,1029.0,73861.0,Spender,983.0
531632,318917.0,191145.0,21570.0,Saver,222151.0
1359752,795196.0,446156.0,118400.0,Saver,483833.0
2396869,799554.0,900489.0,696826.0,Saver,1032142.0
1131516,533969.0,580032.0,17515.0,Balanced,556114.0
579954,396536.0,122690.0,60728.0,Balanced,130699.0
959834,619301.0,316193.0,24340.0,Spender,302293.0
2353869,1466076.0,285011.0,602782.0,Balanced,285596.0
1461910,439059.0,714527.0,308324.0,Saver,836667.0
1461188,1153628.0,0.0,350833.0,Spender,0.0
76505,34303.0,30100.0,12102.0,Saver,32463.0
2594755,1145085.0,1171211.0,278459.0,Saver,1291417.0
879601,570648.0,308353.0,600.0,Balanced,305011.0
1302930,422436.0,771858.0,108636.0,Saver,853794.0
1700375,872632.0,565263.0,262480.0,Balanced,574893.0
1925530,1412976.0,128779.0,383775.0,Spender,116158.0
262204,88409.0,155787.0,18008.0,Saver,164397.0
2396988,1020398.0,1276707.0,99883.0,Balanced,1223436.0
2906001,1900188.0,830045.0,175768.0,Spender,772811.0
578168,388711.0,128042.0,61415.0,Spender,113771.0
2583822,1523985.0,944822.0,115015.0,Saver,1004781.0
1023215,452961.0,522117.0,48137.0,Saver,578471.0
617827,341712.0,268006.0,8109.0,Balanced,273721.0
2387208,1938650.0,0.0,613554.0,Spender,0.0
1317633,665774.0,564991.0,86868.0,Saver,603269.0
557800,307255.0,113008.0,137537.0,Balanced,124221.0
1203419,483716.0,561462.0,158241.0,Saver,629514.0
2076182,829052.0,853213.0,393917.0,Saver,983003.0
493942,156734.0,325990.0,11218.0,Saver,386700.0
98784,85931.0,0.0,17295.0,Spender,0.0
2260186,1199748.0,863805.0,196633.0,Saver,984914.0
2059413,1620764.0,379826.0,58823.0,Spender,344909.0
2581196,1339188.0,538710.0,703298.0,Balanced,516413.0
1823462,865670.0,627584.0,330208.0,Saver,724203.0
103997,77533.0,18923.0,7541.0,Spender,15974.0
2140053,1459902.0,410730.0,269421.0,Spender,386241.0
231413,159576.0,47060.0,24777.0,Spender,41061.0
1510865,1000712.0,192609.0,317544.0,Balanced,205229.0
1463119,1156555.0,39940.0,266624.0,Spender,39475.0
850981,255657.0,590274.0,5050.0,Saver,695978.0
2099875,1465842.0,509409.0,124624.0,Spender,456693.0
2990504,1202134.0,1359417.0,428953.0,Saver,1473324.0
790686,483821.0,201193.0,105672.0,Balanced,221084.0
1567307,799540.0,524831.0,242936.0,Saver,602991.0
2931904,1287828.0,1015349.0,628727.0,Saver,1126421.0
1512108,1338660.0,0.0,309381.0,Spender,0.0
2304407,1294313.0,752360.0,257734.0,Saver,804430.0
930292,799924.0,0.0,244922.0,Spender,0.0
598912,242248.0,345357.0,11307.0,Saver,371595.0
1577573,835009.0,465932.0,276632.0,Balanced,468197.0
620993,264350.0,179719.0,176924.0,Saver,201962.0
1712190,911022.0,519128.0,282040.0,Balanced,566976.0
896822,777332.0,0.0,122445.0,Spender,0.0
2215521,1051788.0,1074724.0,89009.0,Balanced,1080940.0
1300469,703110.0,281271.0,316088.0,Saver,300106.0
1370309,759442.0,457203.0,153664.0,Balanced,485585.0
1735876,1171239.0,199454.0,365183.0,Spender,178186.0
1958189,1484676.0,357463.0,116050.0,Spender,290843.0
750146,344041.0,396684.0,9421.0,Balanced,415936.0
2897198,1832344.0,799354.0,265500.0,Spender,695455.0
2795151,2379940.0,179233.0,235978.0,Spender,157865.0
2223577,1133572.0,507333.0,582672.0,Saver,596536.0
2046366,739748.0,775786.0,530832.0,Saver,830554.0
2643449,2333342.0,0.0,423397.0,Spender,0.0
1638858,503653.0,1125864.0,9341.0,Saver,1243573.0
1068543,427400.0,567951.0,73192.0,Saver,596632.0
161915,49626.0,81249.0,31040.0,Saver,95614.0
435105,149106.0,272762.0,13237.0,Saver,320576.0
2630566,1720453.0,357203.0,552910.0,Spender,333044.0
1203248,1014459.0,184471.0,4318.0,Spender,180743.0
2960223,2065975.0,288110.0,606138.0,Balanced,285498.0
368821,317258.0,0.0,93445.0,Spender,0.0
82930,48973.0,22283.0,11674.0,Balanced,21398.0
1171889,722911.0,157501.0,291477.0,Balanced,163612.0
799211,445038.0,166791.0,187382.0,Balanced,170870.0
2043384,1076379.0,555415.0,411590.0,Balanced,595160.0
2380063,1446247.0,615971.0,317845.0,Balanced,629641.0
1194634,1065536.0,31650.0,97448.0,Spender,26606.0
2235028,689882.0,967929.0,577217.0,Saver,1133870.0
659654,260052.0,271248.0,128354.0,Saver,303342.0
587691,293268.0,153727.0,140696.0,Balanced,168081.0
822838,431394.0,255190.0,136254.0,Balanced,262889.0
311420,183136.0,112227.0,16057.0,Balanced,108581.0
527843,292492.0,80254.0,155097.0,Balanced,86486.0
385639,156422.0,208076.0,21141.0,Balanced,225089.0
2310156,1671358.0,7265.0,631533.0,Spender,6459.0
408234,239158.0,143585.0,25491.0,Balanced,136966.0
1397421,1050088.0,190647.0,156686.0,Spender,153651.0
446601,384800.0,2838.0,58963.0,Spender,2470.0
1875260,786819.0,570095.0,518346.0,Saver,659848.0
2115306,1277153.0,274509.0,563644.0,Spender,237783.0
631529,306588.0,168975.0,155966.0,Balanced,160722.0
2812879,1802217.0,692800.0,317862.0,Spender,671818.0
2212182,1050939.0,1158261.0,2982.0,Balanced,1268655.0
1262980,894981.0,109751.0,258248.0,Spender,95404.0
1305973,656900.0,488065.0,161008.0,Saver,517818.0
2626854,1306206.0,724044.0,596604.0,Balanced,719491.0
155185,103234.0,14946.0,37005.0,Balanced,15990.0
105182,41007.0,50300.0,13875.0,Saver,56906.0
1727465,1107443.0,232326.0,387696.0,Spender,203703.0
753023,489962.0,73313.0,189748.0,Spender,63551.0
902318,613914.0,37070.0,251334.0,Balanced,35858.0
2493144,1337433.0,720067.0,435644.0,Balanced,720735.0
2991276,1259141.0,1033542.0,698593.0,Saver,1158101.0
1922508,1193244.0,444023.0,285241.0,Spender,414996.0
2967369,1839758.0,1090522.0,37089.0,Balanced,1078866.0
658434,400588.0,227185.0,30661.0,Balanced,246406.0
1056630,541758.0,474226.0,40646.0,Balanced,485000.0
2635347,1337515.0,1162033.0,135799.0,Saver,1290756.0
622285,317512.0,302866.0,1907.0,Balanced,314706.0
194375,82016.0,62286.0,50073.0,Balanced,60738.0
1569644,975424.0,330449.0,263771.0,Balanced,319210.0
85187,75779.0,0.0,9792.0,Spender,0.0
1039280,617839.0,293679.0,127762.0,Balanced,280754.0
707253,341560.0,267381.0,98312.0,Balanced,269156.0
1767689,850216.0,878292.0,39181.0,Balanced,922841.0
1568560,1378283.0,61028.0,129249.0,Spender,58735.0
1944420,760243.0,687401.0,496776.0,Saver,781551.0
2924918,2429021.0,0.0,652557.0,Spender,0.0
591797,469221.0,22549.0,100027.0,Spender,21796.0
118653,92286.0,9256.0,17111.0,Spender,8836.0
742289,485696.0,198923.0,57670.0,Spender,171869.0
2413338,1472916.0,599233.0,341189.0,Spender,548109.0
1292222,706333.0,354120.0,231769.0,Balanced,350482.0
1846218,1101172.0,350340.0,394706.0,Saver,398144.0
2434318,1603553.0,709068.0,121697.0,Spender,627667.0
1854898,1040712.0,361715.0,452471.0,Balanced,363856.0
602226,482560.0,57189.0,62477.0,Spender,47851.0
954603,711278.0,99201.0,144124.0,Spender,90506.0
310710,233679.0,20366.0,56665.0,Spender,19263.0
1330896,1062545.0,73470.0,194881.0,Spender,67170.0
2995304,1630858.0,850491.0,513955.0,Saver,901847.0
2859317,2001483.0,762170.0,95664.0,Spender,750635.0
2090403,1400115.0,419274.0,271014.0,Balanced,398656.0
1503953,1121152.0,256258.0,126543.0,Spender,250367.0
988193,492677.0,470013.0,25503.0,Saver,547523.0
1455419,628674.0,743066.0,83679.0,Balanced,716675.0
1593103,1191233.0,113943.0,287927.0,Spender,96545.0
1828244,557307.0,1163060.0,107877.0,Saver,1282093.0
638033,330059.0,273317.0,34657.0,Balanced,296971.0
1230859,389376.0,637346.0,204137.0,Saver,762896.0
443445,296707.0,26382.0,120356.0,Balanced,25408.0
2588910,2075896.0,0.0,612556.0,Spender,0.0
2030425,1294524.0,184586.0,551315.0,Balanced,179490.0
606107,448703.0,51399.0,106005.0,Spender,43981.0
2194931,1219436.0,705565.0,269930.0,Saver,844675.0
2737024,1811670.0,326240.0,599114.0,Balanced,358102.0
1511742,766522.0,626686.0,118534.0,Balanced,639734.0
2991616,1534868.0,1386696.0,70052.0,Balanced,1355455.0
2524370,1394644.0,868745.0,260981.0,Balanced,896591.0
1459993,602500.0,726428.0,131065.0,Balanced,725050.0
2961620,1773212.0,588201.0,600207.0,Saver,699562.0
2128937,868083.0,908709.0,352145.0,Saver,1065672.0
2292516,1011580.0,1185845.0,95091.0,Saver,1300073.0
577340,361661.0,58324.0,157355.0,Balanced,55568.0
1405097,687449.0,467538.0,250110.0,Balanced,514155.0
2105397,969513.0,846802.0,289082.0,Balanced,891260.0
1297486,568604.0,364083.0,364799.0,Balanced,369129.0
2477115,1383234.0,1021573.0,72308.0,Balanced,1014696.0
1998697,1202515.0,322735.0,473447.0,Spender,258474.0
1075607,551632.0,406304.0,117671.0,Saver,436002.0
1245268,670473.0,315011.0,259784.0,Balanced,299538.0
1129037,518845.0,294945.0,315247.0,Saver,336130.0
1065930,723725.0,176651.0,165554.0,Spender,164757.0
905695,591850.0,307694.0,6151.0,Spender,293343.0
162036,82638.0,77996.0,1402.0,Saver,84084.0
238674,110526.0,104479.0,23669.0,Balanced,100759.0
2434819,1300256.0,563604.0,570959.0,Saver,646774.0
939694,433295.0,425136.0,81263.0,Balanced,435758.0
640348,501908.0,74187.0,64253.0,Spender,72343.0
2810911,1667325.0,482071.0,661515.0,Balanced,496528.0
1421446,784203.0,587696.0,49547.0,Balanced,597524.0
959121,670461.0,45001.0,243659.0,Balanced,46045.0
2190314,1123090.0,892573.0,174651.0,Balanced,952686.0
323497,182775.0,135751.0,4971.0,Saver,142911.0
2259465,792549.0,1387376.0,79540.0,Saver,1647830.0
2175629,872782.0,681125.0,621722.0,Saver,788149.0
1778506,788963.0,748738.0,240805.0,Balanced,810729.0
2233525,1297873.0,763824.0,171828.0,Balanced,835578.0
743464,588435.0,38765.0,116264.0,Spender,32764.0
768730,412079.0,199289.0,157362.0,Balanced,206613.0
1627415,839825.0,631945.0,155645.0,Saver,709615.0
118359,66316.0,26290.0,25753.0,Saver,29725.0
523919,331624.0,152647.0,39648.0,Balanced,146097.0
1408356,524611.0,836282.0,47463.0,Saver,992749.0
1565719,1089928.0,217584.0,258207.0,Spender,215612.0
866117,445256.0,381595.0,39266.0,Balanced,401731.0
887566,409283.0,227860.0,250423.0,Balanced,225295.0
2498212,1769661.0,728214.0,337.0,Spender,697222.0
1206543,568781.0,364228.0,273534.0,Balanced,385946.0
144455,129824.0,2520.0,12111.0,Spender,2306.0
1559639,834368.0,329394.0,395877.0,Saver,354275.0
1273981,838286.0,412706.0,22989.0,Balanced,404525.0
2386798,1376333.0,328079.0,682386.0,Saver,373489.0
239937,119849.0,112789.0,7299.0,Saver,120608.0
2619464,1709968.0,290347.0,619149.0,Spender,274316.0
2983340,1872218.0,648100.0,463022.0,Balanced,636363.0
2532159,771507.0,1433704.0,326948.0,Saver,1701193.0
2208344,737519.0,1285221.0,185604.0,Saver,1522934.0
2338910,722432.0,1026112.0,590366.0,Saver,1122608.0
885165,567066.0,265055.0,53044.0,Spender,216464.0
862425,712019.0,0.0,186605.0,Spender,0.0
1784428,1009351.0,536432.0,238645.0,Saver,599335.0
336287,162646.0,72907.0,100734.0,Balanced,70833.0
2093683,912298.0,797362.0,384023.0,Balanced,821061.0
2862789,1379543.0,1393764.0,89482.0,Balanced,1531619.0
1603749,1273592.0,128315.0,201842.0,Spender,104422.0
2328214,1641533.0,640374.0,46307.0,Spender,546098.0
506104,449594.0,13139.0,43371.0,Spender,11927.0
2216503,1416996.0,571218.0,228289.0,Spender,547611.0
284085,169628.0,41745.0,72712.0,Saver,43950.0
808171,326287.0,278713.0,203171.0,Balanced,295412.0
548095,403128.0,143067.0,1900.0,Spender,118456.0
2217461,832753.0,1030616.0,354092.0,Saver,1210564.0
736093,345880.0,340848.0,49365.0,Saver,393279.0
1217732,400592.0,700204.0,116936.0,Saver,783162.0
2485296,1647122.0,822031.0,16143.0,Balanced,882234.0
1540424,525220.0,668726.0,346478.0,Saver,775694.0
71576,41243.0,9921.0,20412.0,Balanced,10555.0
2813262,1716101.0,912104.0,185057.0,Spender,782599.0
2774442,1368626.0,1121347.0,284469.0,Balanced,1169467.0
1085865,700293.0,318324.0,67248.0,Spender,263643.0
1378668,955905.0,38095.0,384668.0,Balanced,40881.0
2787968,846445.0,1933698.0,7825.0,Saver,2183167.0
2841338,2005185.0,338468.0,497685.0,Spender,326614.0
2236203,873982.0,778060.0,584161.0,Saver,841607.0
2961451,2360905.0,435024.0,165522.0,Spender,359360.0
2082342,1284625.0,429145.0,368572.0,Spender,402450.0
1845292,1186865.0,630389.0,28038.0,Balanced,604392.0
1880276,1391324.0,29459.0,459493.0,Spender,25005.0
2350457,1024404.0,1132543.0,193510.0,Saver,1343544.0
2604728,1219109.0,612989.0,772630.0,Balanced,594546.0
623722,465929.0,0.0,172523.0,Spender,0.0
2213769,905804.0,821479.0,486486.0,Saver,979069.0
691857,327623.0,261111.0,103123.0,Balanced,248839.0
1830248,824710.0,584624.0,420914.0,Balanced,594444.0
